"H","G","FLOW","LOGFLOW","NGATE","MODEL1","MODEL2","MODEL3","MODEL4","MODEL5","MODEL6","MODEL7","MODEL8"
0.46,16,12.7,2.54160199346455,4,2.53649037440057,2.53883918440524,2.53475919361631,2.4416946485372,2.53423204951142,2.36942520492786,2.56894891425857,2.51640934593986
0.5,16,13.26,2.58475198475772,4,2.57728657547054,2.58254224356508,2.57589894440394,2.47057599103063,2.57530509422536,2.40606664925371,2.61002195896974,2.54391721024798
0.54,16,13.8,2.62466859216316,4,2.61494137907403,2.62288007077388,2.61387084363906,2.49723340644856,2.6132154239016,2.43988662154652,2.64793228864343,2.56930690833035
0.58,16,14.32,2.6616571615325,4,2.64990417602604,2.66033407736058,2.64912806651079,2.52198503740476,2.64841547892808,2.47128874587167,2.68313234366753,2.59288145324297
0.63,16,14.83,2.69665215614984,4,2.69036283242956,2.70367554073111,2.68992743012773,2.55062741786587,2.6891486883923,2.50762702167254,2.72386555312901,2.62016171957287
0.67,16,15.32,2.72915916431245,4,2.72048132273219,2.73594006852975,2.72029955186094,2.57194956088413,2.71947156323044,2.53467819204278,2.7541884279651,2.64046986892701
0.71,16,15.79,2.75937682826755,4,2.7488528047976,2.76633310824026,2.74890995359038,2.59203492346904,2.74803557460677,2.56016027256196,2.78275243933951,2.65960005405227
0.75,16,16.25,2.78809290877575,4,2.77566888408404,2.79505991781451,2.7759518543069,2.61101915116402,2.77503362821709,2.58424535525205,2.809750492948,2.67768146974639
0.79,16,16.68,2.8142103969306,4,2.80109127619103,2.82229373559895,2.80158833143655,2.62901672922736,2.80062853706546,2.60707868631198,2.83534540179465,2.69482315681837
0.83,16,17.1,2.83907846350861,4,2.82525771772969,2.84818211237294,2.82595828148703,2.64612516718531,2.82495897244575,2.62878397501458,2.8596758371733,2.71111798764136
0.92,16,17.93,2.88647528761704,4,2.87562717097972,2.9021405481464,2.87675190196314,2.68178381657832,2.87567023357535,2.67402371471041,2.91038709829948,2.74508085793166
1,16,18.74,2.93066027681028,4,2.91642337204968,2.94584360730624,2.91789165275077,2.71066515907175,2.91674327828929,2.71066515903626,2.95146014301065,2.77258872223978
1.08,16,19.53,2.97195174488859,4,2.95407817565318,2.98618143451504,2.9558635519859,2.73732257448968,2.95465360796554,2.74448513132907,2.98937047268435,2.79797842032215
1.17,16,20.25,3.00815479355255,4,2.99324074924685,3.02813446508473,2.9953559183237,2.76504740354773,2.99408193938216,2.77965931966902,3.02879880409831,2.82438477023017
1.25,16,20.95,3.04213864636815,4,3.02560103487861,3.06280052320541,3.02798871381423,2.78795660754232,3.02666182240679,2.80872397699609,3.06137868712075,2.84620450645031
1.33,16,21.65,3.0750054544485,4,3.05595315105394,3.09531532345757,3.05859642881173,2.8094441441185,3.05721990850638,2.83598498036997,3.09193677321827,2.86667018392316
1.42,16,22.32,3.10548313751311,4,3.08798960137675,3.12963447198141,3.09090266193721,2.83212409151016,3.0894737586707,2.86475878234452,3.12419062338042,2.88827156604407
1.5,16,22.97,3.13418901670101,4,3.11480568066318,3.15836128155567,3.11794456265373,2.85110831920514,3.11647181228102,2.8888438650346,3.15118867698892,2.90635298173819
0.08,17,5.83,1.7630170003624,4,1.75016791348926,1.69388638080275,1.74138495576327,1.9598331124238,1.74361581411622,1.7349904681276,1.76306616848666,1.99996723965976
0.1,17,6.49,1.870262530716,4,1.85955896805421,1.80937908774255,1.85166053378429,2.02616776389442,1.85353435823372,1.82118956000051,1.87298471259675,2.07358302387029
0.13,17,7.08,1.95727390770563,4,1.98817708585876,1.94517131175781,1.98131864286168,2.10416169174622,1.98277267952456,1.92253939154977,2.00222303387888,2.16013784906619
0.15,17,7.63,2.03208784529637,4,2.05832902214728,2.01923620720333,2.05203781961956,2.14670177203153,2.05326289222545,1.97781843813402,2.07271324657501,2.2073472833687
0.17,17,8.13,2.09556092355972,4,2.11968740835098,2.08401706286201,2.11389234266041,2.18390945029927,2.11491715186974,2.02616825239059,2.13436750621515,2.24863901180337
0.19,17,8.62,2.1540850846756,4,2.17421324809721,2.14158426390511,2.16885907206082,2.21697387764293,2.16970591814982,2.0691340861914,2.18915627249153,2.28533271101507
0.21,17,9.09,2.20717490818939,4,2.22327688902063,2.19338459369536,2.21831943592844,2.24672603181566,2.21900614659037,2.10779576020484,2.23845650092876,2.3183505698991
0.23,17,9.54,2.2554934854602,4,2.2678737357364,2.24046897887354,2.26327688760542,2.27376952541159,2.26381804170122,2.14293764363016,2.28326839603659,2.3483624557645
0.25,17,9.95,2.2975725511705,4,2.3087496744738,2.28362490997104,2.30448334447107,2.29855666326727,2.30489108641516,2.17514748759436,2.32434144074776,2.37587032007262
0.27,17,10.35,2.33698651971138,4,2.34647807576846,2.32345773918509,2.34251681326908,2.32143513683513,2.34280141609141,2.20487710252814,2.36225177042145,2.40126001815499
0.29,17,10.74,2.37397508908072,4,2.38150920878614,2.36044285095196,2.37783120398978,2.34267798899147,2.37800147111788,2.23248129617461,2.39745182544555,2.42483456306761
0.31,17,11.11,2.40784560365154,4,2.41420313941433,2.39496039503972,2.41078949397192,2.3625035634139,2.41085305363915,2.25824379696697,2.43030340796461,2.44683626468472
0.33,17,11.48,2.44060639089142,4,2.44485232350093,2.42731914000049,2.44168650382764,2.38108920510397,2.44165002974095,2.28239505728178,2.46110038406433,2.4674619340406
0.35,17,11.83,2.4706386779903,4,2.47369754134715,2.45777329646307,2.47076496077995,2.39858092305141,2.47063434078008,2.30512480966518,2.49008469510151,2.48687360660302
0.38,17,12.18,2.49979526228175,4,2.51401289995185,2.50033737919381,2.51140630472657,2.42302812554517,2.51114410221375,2.33689292191235,2.53059445653245,2.51400422300687
0.4,17,12.52,2.52732736567195,4,2.53915827176348,2.52688531831994,2.5367549991158,2.43827625969889,2.53641072636159,2.35670723144241,2.55586108067858,2.53092604785389
0.42,17,12.85,2.55334381134123,4,2.56307654087526,2.55213770898405,2.5608666685942,2.4527802797179,2.56044433065431,2.37555459592579,2.57989468496968,2.5470220818909
0.46,17,13.47,2.60046499042227,4,2.60767338759104,2.59922209416224,2.60582412027117,2.47982377331383,2.60525622576515,2.41069647935111,2.6247065800775,2.5770339677563
0.5,17,14.07,2.6440448711263,4,2.64854932632843,2.64237802525973,2.64703057713682,2.50461091116951,2.64632927047909,2.44290632331531,2.66577962478867,2.60454183206442
0.54,17,14.64,2.68375750853317,4,2.68627772762309,2.68221085447379,2.68506404593483,2.52748938473737,2.68423960015534,2.47263593824909,2.70368995446236,2.62993153014679
0.58,17,15.2,2.72129542785223,4,2.72130886064077,2.71919596624065,2.72037843665553,2.5487322368937,2.71943965518181,2.50024013189556,2.73889000948646,2.6535060750594
0.63,17,15.74,2.75620524298926,4,2.76184659496833,2.76199482844483,2.76124395442947,2.57331428785501,2.76017286464604,2.5321834740593,2.77962321894794,2.68078634138931
0.67,17,16.25,2.78809290877575,4,2.79202395296207,2.79385542963247,2.79166532306096,2.59161381456476,2.79049573948418,2.55596293998117,2.80994609378404,2.70109449074344
0.71,17,16.74,2.81780106506133,4,2.82045088812709,2.82386797229665,2.82032211514652,2.60885188621558,2.81905975086051,2.57836308966159,2.83851010515844,2.7202246758687
0.75,17,17.23,2.84665205053984,4,2.8473193804215,2.85223514472051,2.84740786297209,2.62514491930662,2.84605780447082,2.59953520144882,2.86550815876694,2.73830609156283
0.79,17,17.7,2.87356463957978,4,2.87279146152389,2.8791280164421,2.87308590838572,2.64059116972333,2.87165271331919,2.61960695473679,2.89110306761358,2.75544777863481
0.83,17,18.17,2.89977188240808,4,2.89700513725661,2.90469229102065,2.89749537310895,2.65527432409039,2.89598314869949,2.63868709677735,2.91543350299223,2.7717426094578
0.92,17,19.05,2.94706710157271,4,2.94747303944567,2.95797520945093,2.94837135293692,2.68587802121607,2.94669440982909,2.67845531507206,2.96614476411842,2.80570547974809
1,17,19.9,2.99071973173045,4,2.98834897818307,3.00113114054843,2.98957780980257,2.71066515907175,2.98776745454303,2.71066515903626,3.00721780882959,2.83321334405622
1.08,17,20.72,3.03109941739128,4,3.02607737947773,3.04096396976248,3.02761127860059,2.73354363263961,3.02567778421928,2.74039477397004,3.04512813850328,2.85860304213858
1.17,17,21.5,3.06805293513362,4,3.06531649775416,3.08239178125675,3.06716767986373,2.75733820382492,3.0651061156359,2.7713148192587,3.08455646991724,2.88500939204661
1.25,17,22.24,3.10189246938238,4,3.09774003274802,3.11662384748822,3.0998533878236,2.77699981054236,3.09768599866053,2.79686425090916,3.11713635293968,2.90682912826675
1.33,17,22.98,3.13462427242061,4,3.12815147324478,3.14873158791433,3.13051073172224,2.79544128470216,3.12824408476011,2.82082817157702,3.1476944390372,2.9272948057396
1.42,17,23.69,3.16505301817069,4,3.16025053998173,3.18262108758534,3.16286934781228,2.81490613411782,3.16049793492444,2.84612192538254,3.17994828919935,2.9488961878605
1.5,17,24.36,3.1929424428417,4,3.18711903227614,3.21098826000921,3.18995509563785,2.83119916720886,3.18749598853476,2.86729403716977,3.20694634280785,2.96697760355463
0.08,18,6.13,1.81319474994812,4,1.81668969372017,1.76552316537744,1.8083522973229,2.0770380533888,1.81196409930765,1.86922894248625,1.81587842356593,2.05712565349971
0.1,18,6.82,1.91985947185537,4,1.92632064760439,1.87931548056127,1.91880639230148,2.13301786059797,1.92188264342515,1.94356830827223,1.92579696767602,2.13074143771024
0.13,18,7.44,2.006870848845,4,2.05522083051041,2.01310844432574,2.04867439527896,2.19883693023706,2.051120964716,2.0309738949923,2.05503528895815,2.21729626290614
0.15,18,8.04,2.08442908319087,4,2.12552661303276,2.08608288704088,2.11950805406906,2.23473650067633,2.12161117741688,2.07864735854092,2.12552550165428,2.26450569720865
0.17,18,8.6,2.15176220325946,4,2.18701956083421,2.14990997829464,2.18146270881144,2.26613605746832,2.18326543706117,2.12034495012347,2.18717976129442,2.30579742564332
0.19,18,9.12,2.21046980408624,4,2.24166497810796,2.20662962110952,2.23651841977491,2.29403912512821,2.23805420334125,2.15739931770228,2.2419685275708,2.34249112485502
0.21,18,9.61,2.2628042229822,4,2.29083621772036,2.25766729794907,2.28605885135867,2.31914696571714,2.28735443178181,2.19074171451803,2.29126875600803,2.37550898373905
0.23,18,10.07,2.30956070673047,4,2.33553086725201,2.3040584627282,2.33108908132107,2.3419689678563,2.33216632689265,2.22104859211501,2.33608065111586,2.40552086960445
0.25,18,10.52,2.35327820730956,4,2.37649644869298,2.34657901180545,2.37236224426474,2.362886831562,2.37323937160659,2.24882683571756,2.37715369582703,2.43302873391257
0.27,18,10.96,2.39425228151987,4,2.4143075900053,2.38582538481628,2.41045728262563,2.38219397362389,2.41114970128284,2.27446609329231,2.41506402550072,2.45841843199494
0.29,18,11.37,2.43097830776244,4,2.44941554781453,2.42226596714221,2.4458288411953,2.40012081490398,2.44634975630931,2.29827235626011,2.45026408052482,2.48199297690755
0.31,18,11.77,2.46555392127219,4,2.48218117764823,2.45627531163055,2.47884048490961,2.41685161561484,2.47920133883058,2.32049031619858,2.48311566304388,2.50399467852467
0.33,18,12.15,2.49732916978656,4,2.51289757672262,2.48815764085371,2.50978751164392,2.43253603718943,2.50999831493239,2.34131871862981,2.5139126391436,2.52462034788055
0.35,18,12.52,2.52732736567195,4,2.54180605338057,2.51816342271364,2.53891304155435,2.44729729660282,2.53898262597151,2.36092119169467,2.54289695018078,2.54403202044297
0.38,18,12.89,2.5564518169511,4,2.58220982531233,2.56010083716987,2.57962017675958,2.46792828888308,2.57949238740518,2.38831847936163,2.58340671161171,2.57116263684681
0.4,18,13.25,2.58399755243223,4,2.60741034201314,2.58625791268198,2.60500990627083,2.48079618810771,2.60475901155302,2.40540663159093,2.60867333575785,2.58808446169384
0.42,18,13.6,2.61006979274201,4,2.63138106492474,2.61113851400942,2.62916060834334,2.49303612947202,2.62879261584574,2.42166087617738,2.63270694004895,2.60418049573085
0.46,18,14.25,2.65675690671466,4,2.67607571445639,2.65752967878856,2.67419083830574,2.51585813161117,2.67360451095659,2.45196775377436,2.67751883515677,2.63419238159624
0.5,18,14.88,2.70001802940495,4,2.71704129589735,2.70005022786581,2.71546400124941,2.53677599531688,2.71467755567052,2.47974599737691,2.71859187986794,2.66170024590437
0.54,18,15.5,2.7408400239252,4,2.75485243720968,2.73929660087663,2.75355903961031,2.55608313737876,2.75258788534677,2.50538525495166,2.75650220954163,2.68708994398673
0.58,18,16.09,2.77819796100429,4,2.78996039501891,2.77573718320257,2.78893059817998,2.57400997865886,2.78778794037324,2.52919151791946,2.79170226456573,2.71066448889935
0.63,18,16.67,2.8136106967627,4,2.83058703035311,2.81790592048903,2.82986227011092,2.59475476955038,2.82852114983747,2.55673992644606,2.83243547402721,2.73794475522926
0.67,18,17.2,2.84490938381941,4,2.86083056859961,2.84929744007806,2.86033288564068,2.61019773871536,2.85884402467561,2.57724768791955,2.86275834886331,2.75825290458339
0.71,18,17.72,2.87469394517693,4,2.88931984526432,2.87886810999136,2.88903606808237,2.62474494603879,2.88740803605194,2.59656590676122,2.89132236023771,2.77738308970865
0.75,18,18.23,2.90306858869057,4,2.91624726132573,2.90681763434542,2.91616566301699,2.63849463539524,2.91440608966225,2.6148250476456,2.9183204138462,2.79546450540278
0.79,18,18.73,2.930126516456,4,2.94177520380491,2.93331456403239,2.94188527671461,2.65152972491877,2.94000099851063,2.63213522316161,2.94391532269285,2.81260619247476
0.83,18,19.21,2.95543097678047,4,2.96604198117696,2.95850245742729,2.96633425611059,2.66392083774544,2.96433143389092,2.64859021854013,2.9682457580715,2.82890102329775
0.92,18,20.14,3.00270788729042,4,3.01662056166076,3.01100089484891,3.01729259529042,2.68974729536604,3.01504269502052,2.68288691543371,3.01895701919769,2.86286389358804
1,18,21.05,3.04690056012839,4,3.05758614310173,3.05352144392616,3.05856575823409,2.71066515907175,3.05611573973446,2.71066515903626,3.06003006390885,2.89037175789616
1.08,18,21.92,3.08739946207981,4,3.09539728441406,3.09276781693699,3.09666079659498,2.72997230113363,3.09402606941071,2.73630441661101,3.09794039358255,2.91576145597853
1.17,18,22.75,3.12456514539696,4,3.13472245577592,3.13358568940568,3.13628123278346,2.75005253790353,3.13345440082733,2.76297031884837,3.13736872499651,2.94216780588655
1.25,18,23.54,3.15870110183213,4,3.16721709698594,3.16731375910999,3.16901985321267,2.76664496628091,3.16603428385196,2.78500452482224,3.16994860801895,2.9639875421067
1.33,18,24.3,3.1904763503465,4,3.19769523108852,3.19894877932224,3.19972682601245,2.78220772488793,3.19659236995155,2.80567136278407,3.20050669411647,2.98445321957954
1.42,18,25.05,3.22087382753087,4,3.2298646924687,3.23233932605171,3.23213782506705,2.79863410979367,3.22884622011587,2.82748506842057,3.23276054427862,3.00605460170045
1.5,18,25.78,3.24959899751104,4,3.25679210853011,3.26028885040578,3.25926742000167,2.81238379915011,3.25584427372619,2.84574420930495,3.25975859788712,3.02413601739457
0.08,19,6.5,1.87180217690159,4,1.88042774279732,1.83722462470423,1.87282948702114,2.18742958090227,1.87784410055523,2.0034674168449,1.86604090022851,2.11119287476998
0.1,19,7.22,1.97685495290473,4,1.99032510358403,1.9490803653355,1.98346209895728,2.23365649658848,1.98776264467273,2.06594705654396,1.9759594443386,2.18480865898052
0.13,19,7.89,2.06559613485778,4,2.11953851826669,2.08059637350312,2.11353999583484,2.28800846267122,2.11700096596358,2.13940839843483,2.10519776562074,2.27136348417642
0.15,19,8.52,2.14241634084122,4,2.19001514620347,2.15232890064144,2.18448813665716,2.31765355254562,2.18749117866446,2.17947627894782,2.17568797831687,2.31857291847893
0.17,19,9.1,2.2082744135228,4,2.25165752393477,2.21506975052217,2.24654292310107,2.34358262834584,2.24914543830875,2.21452164785636,2.237342237957,2.3598646469136
0.19,19,9.65,2.26695791535089,4,2.30643573140906,2.27082411007755,2.3016876156276,2.36662437894138,2.30393420458883,2.24566454921316,2.29213100423338,2.39655834612529
0.21,19,10.18,2.32042501112238,4,2.3557264587863,2.32099320219739,2.35130811492749,2.38735789139581,2.35323443302939,2.27368766883122,2.34143123267062,2.42957620500933
0.23,19,10.68,2.36837283353205,4,2.40052971781845,2.36659485892381,2.39641112317532,2.4062038078302,2.39804632814023,2.29915954059987,2.38624312777844,2.45958809087472
0.25,19,11.15,2.41143949790613,4,2.44159484699912,2.40839177202291,2.43775099219702,2.42347732787371,2.43911937285417,2.32250618384076,2.42731617248961,2.48709595518285
0.27,19,11.6,2.45100509811232,4,2.47949787065562,2.44697023062203,2.47590760012079,2.4394207487737,2.47702970253042,2.34405508405648,2.4652265021633,2.51248565326521
0.29,19,12.04,2.48823443988067,4,2.51469114198225,2.48279064888593,2.51133632653943,2.4542243471012,2.51222975755689,2.36406341634561,2.5004265571874,2.53606019817783
0.31,19,12.46,2.52252351335931,4,2.54753639339766,2.51622120533415,2.5444013239859,2.46804028095988,2.54508134007817,2.38273683543019,2.53327813970646,2.55806189979494
0.33,19,12.87,2.55489902160804,4,2.57832743435415,2.54756094512718,2.5753983675988,2.48099213752856,2.57587831617997,2.40024237997784,2.56407511580619,2.57868756915082
0.35,19,13.27,2.58550584834412,4,2.60730615958195,2.57705607357887,2.60457097046735,2.49318166672389,2.6048626272191,2.41671757372417,2.59305942684336,2.59809924171325
0.38,19,13.66,2.61447185414264,4,2.64780811403743,2.61827977613369,2.6453438969312,2.5102182945404,2.64537238865276,2.43974403681091,2.6335691882743,2.62522985811709
